T1,T2,F1_T,F1,MCC_T,MCC
1.69,0.16,39,27.46,39,19.38
1.69,0.17,41,25.71,41,17.34
1.69,0.18,44,24.00,37,16.57
1.69,0.19,44,22.95,40,14.35
1.70,0.00,0,0.00,0,0.00
1.70,0.01,0,21.24,4,14.27
1.70,0.02,0,25.26,2,16.60
1.70,0.03,3,25.67,4,17.95
1.70,0.04,4,29.25,4,21.37
1.70,0.05,7,32.10,8,24.74
1.70,0.06,8,34.16,8,27.41
1.70,0.07,12,35.71,12,28.80
1.70,0.08,15,35.74,15,28.83
1.70,0.09,19,34.10,19,26.95
1.70,0.10,21,32.35,21,25.07
1.70,0.11,24,32.52,24,25.31
1.70,0.12,27,31.45,27,24.21
1.70,0.13,31,30.04,31,22.32
1.70,0.14,34,28.60,34,20.64
1.70,0.15,35,27.28,34,19.80
1.70,0.16,39,27.41,39,19.34
1.70,0.17,41,25.73,41,17.38
1.70,0.18,44,24.08,37,16.40
1.70,0.19,44,23.01,40,14.22
1.71,0.00,0,0.00,0,0.00
1.71,0.01,0,21.21,4,14.16
1.71,0.02,0,25.23,2,16.55
1.71,0.03,4,25.68,4,18.15
1.71,0.04,4,29.41,4,21.57
1.71,0.05,7,32.25,8,25.30
1.71,0.06,9,34.43,8,27.61
1.71,0.07,12,35.80,12,28.89
1.71,0.08,15,35.64,15,28.72
1.71,0.09,19,33.81,18,26.63
1.71,0.10,21,32.36,21,25.10
1.71,0.11,24,32.33,24,25.09
1.71,0.12,27,31.41,27,24.17
1.71,0.13,31,30.22,31,22.57
1.71,0.14,34,28.70,34,20.79
1.71,0.15,35,27.24,34,19.60
1.71,0.16,39,27.39,39,19.34
1.71,0.17,41,25.75,41,17.43
1.71,0.18,44,23.95,37,16.40
1.71,0.19,44,22.85,41,14.42
1.72,0.00,0,0.00,0,0.00
1.72,0.01,0,21.21,4,14.16
1.72,0.02,0,25.23,2,16.55
1.72,0.03,3,25.83,4,18.15
1.72,0.04,4,29.61,4,21.82
1.72,0.05,7,32.40,7,25.03
1.72,0.06,9,34.38,8,27.50
1.72,0.07,12,35.72,12,28.82
1.72,0.08,15,35.44,15,28.49
1.72,0.09,18,33.85,18,26.74
1.72,0.10,21,32.57,21,25.38
1.72,0.11,25,32.28,25,24.87
1.72,0.12,28,31.39,27,24.13
1.72,0.13,31,29.98,31,22.28
1.72,0.14,34,28.67,34,20.77
1.72,0.15,34,27.04,34,19.56
1.72,0.16,39,27.37,39,19.33
1.72,0.17,41,25.79,41,17.50
1.72,0.18,43,24.03,37,16.66
1.72,0.19,43,22.97,41,14.70
1.73,0.00,0,0.00,0,0.00
1.73,0.01,0,21.21,4,14.16
1.73,0.02,0,25.20,2,16.55
1.73,0.03,2,25.94,4,18.09
1.73,0.04,4,29.58,4,21.78
1.73,0.05,7,32.16,8,25.17
1.73,0.06,9,34.55,8,27.66
1.73,0.07,12,35.47,12,28.53
1.73,0.08,15,35.47,15,28.53
1.73,0.09,19,33.71,16,26.68
1.73,0.10,21,32.34,21,25.12
1.73,0.11,24,32.03,24,24.77
1.73,0.12,28,30.97,27,23.58
1.73,0.13,31,29.77,28,22.16
1.73,0.14,34,28.32,34,20.36
1.73,0.15,36,27.00,34,19.46
1.73,0.16,39,27.26,39,19.20
1.73,0.17,41,25.67,41,17.35
1.73,0.18,43,23.96,37,16.49
1.73,0.19,43,22.75,41,14.37
1.74,0.00,0,0.00,0,0.00
1.74,0.01,0,21.15,4,14.16
1.74,0.02,2,25.25,2,16.84
1.74,0.03,2,25.86,4,18.29
1.74,0.04,4,29.67,4,21.91
1.74,0.05,7,32.16,8,25.34
1.74,0.06,9,34.32,8,27.31
1.74,0.07,12,35.03,12,28.03
1.74,0.08,15,35.08,15,28.09
1.74,0.09,18,33.80,18,26.71
1.74,0.10,21,32.38,21,25.19
1.74,0.11,24,31.88,24,24.60
1.74,0.12,28,31.04,28,23.56
1.74,0.13,31,29.63,28,22.10
1.74,0.14,34,28.32,34,20.38
1.74,0.15,35,26.88,34,19.26
1.74,0.16,39,27.15,39,19.07
1.74,0.17,41,25.64,41,17.34
1.74,0.18,45,24.13,37,16.28
1.74,0.19,45,22.99,41,14.15
1.75,0.00,0,0.00,0,0.00
1.75,0.01,2,21.45,4,14.16
1.75,0.02,2,25.72,2,17.36
1.75,0.03,2,26.03,4,18.29
1.75,0.04,4,29.60,4,21.83
1.75,0.05,8,32.22,8,25.50
1.75,0.06,9,34.27,8,27.30
1.75,0.07,12,34.84,12,27.82
1.75,0.08,15,35.29,15,28.35
1.75,0.09,18,33.80,18,26.72
1.75,0.10,21,32.46,21,25.31
1.75,0.11,25,31.84,24,24.51
1.75,0.12,28,31.02,28,23.56
1.75,0.13,31,29.46,28,22.04
1.75,0.14,34,28.23,34,20.29
1.75,0.15,36,26.99,34,19.31
1.75,0.16,39,27.05,39,18.97
1.75,0.17,41,25.50,41,17.17
1.75,0.18,45,24.48,37,15.96
1.75,0.19,45,23.27,45,14.31
1.76,0.00,0,0.00,0,0.00
1.76,0.01,2,21.45,4,14.16
1.76,0.02,2,25.94,2,17.60
1.76,0.03,3,26.16,4,18.60
1.76,0.04,4,29.77,4,22.04
1.76,0.05,8,32.46,8,25.74
1.76,0.06,9,34.14,8,27.17
1.76,0.07,12,34.56,13,27.61
1.76,0.08,15,35.10,15,28.13
1.76,0.09,18,33.88,18,26.83
1.76,0.10,21,32.63,21,25.54
1.76,0.11,25,31.63,24,24.26
1.76,0.12,28,31.07,28,23.64
1.76,0.13,31,29.52,28,21.80
1.76,0.14,34,28.51,34,20.67
1.76,0.15,36,26.98,34,19.05
1.76,0.16,39,27.06,39,19.01
1.76,0.17,41,25.61,41,17.35
1.76,0.18,45,24.58,37,16.06
1.76,0.19,45,23.55,45,14.76
1.77,0.00,0,0.00,0,0.00
1.77,0.01,2,21.45,4,14.16
1.77,0.02,2,25.86,2,17.50
1.77,0.03,3,26.16,4,18.60
1.77,0.04,4,29.70,4,21.96
1.77,0.05,8,32.70,8,25.98
1.77,0.06,9,33.97,8,27.13
1.77,0.07,13,34.38,13,27.41
1.77,0.08,15,34.77,15,27.76
1.77,0.09,20,33.71,20,26.75
1.77,0.10,21,32.67,21,25.62
1.77,0.11,25,31.45,21,24.11
1.77,0.12,28,31.05,28,23.64
1.77,0.13,31,29.71,31,22.02
1.77,0.14,34,28.45,34,20.62
1.77,0.15,36,27.02,36,18.90
1.77,0.16,39,26.88,39,18.78
1.77,0.17,41,25.49,41,17.23
1.77,0.18,45,24.39,37,15.93
1.77,0.19,45,23.52,45,14.74
1.78,0.00,0,0.00,0,0.00
1.78,0.01,2,21.45,4,14.16
1.78,0.02,2,25.79,2,17.41
1.78,0.03,3,26.12,4,18.54
1.78,0.04,4,29.70,4,21.96
1.78,0.05,8,32.70,8,25.98
1.78,0.06,9,34.05,9,27.04
1.78,0.07,13,34.80,13,27.85
1.78,0.08,15,34.71,17,27.76
1.78,0.09,20,34.03,20,27.07
1.78,0.10,21,32.41,21,25.32
1.78,0.11,25,31.88,25,24.47
1.78,0.12,28,30.91,28,23.48
1.78,0.13,31,29.80,31,22.15
1.78,0.14,34,28.60,34,20.84
1.78,0.15,36,26.80,34,18.74
1.78,0.16,39,26.67,39,18.52
1.78,0.17,43,25.89,41,17.47
1.78,0.18,43,24.49,43,15.96
1.78,0.19,45,23.67,44,15.06
1.79,0.00,0,0.00,0,0.00
1.79,0.01,2,21.45,4,14.05
1.79,0.02,2,25.75,2,17.36
1.79,0.03,4,26.35,4,18.80
1.79,0.04,4,29.63,4,21.88
1.79,0.05,8,32.93,8,26.21
1.79,0.06,9,34.01,8,27.11
1.79,0.07,13,35.60,13,28.73
1.79,0.08,15,35.48,15,28.64
1.79,0.09,20,34.23,20,27.25
1.79,0.10,21,32.72,25,25.83
1.79,0.11,25,31.88,25,24.47
1.79,0.12,28,30.77,28,23.31
1.79,0.13,31,29.70,31,22.03
1.79,0.14,34,28.45,34,20.67
1.79,0.15,36,26.88,36,18.78
1.79,0.16,39,26.85,39,18.79
1.79,0.17,43,25.88,43,17.35
1.79,0.18,45,24.35,38,16.05
1.79,0.19,45,23.72,45,15.08
1.80,0.00,0,0.00,0,0.00
1.80,0.01,2,21.45,4,14.05
1.80,0.02,2,25.75,2,17.36
1.80,0.03,3,26.25,4,18.62
1.80,0.04,4,29.56,4,21.80
1.80,0.05,8,33.05,8,26.30
1.80,0.06,8,33.78,8,27.19
1.80,0.07,13,35.69,13,28.82
1.80,0.08,15,35.51,15,28.69
1.80,0.09,20,34.54,20,27.57
1.80,0.10,21,32.72,21,25.76
1.80,0.11,25,31.76,25,24.33
1.80,0.12,28,30.75,28,23.32
1.80,0.13,31,29.79,31,22.16
1.80,0.14,34,28.19,34,20.35
1.80,0.15,36,26.81,34,19.06
1.80,0.16,39,27.03,39,19.06
1.80,0.17,43,25.75,43,17.18
1.80,0.18,45,24.31,38,15.85
1.80,0.19,45,23.45,45,14.69
1.81,0.00,0,0.00,0,0.00
1.81,0.01,2,21.45,2,13.97
1.81,0.02,2,25.75,2,17.36
1.81,0.03,4,26.51,4,18.93
1.81,0.04,5,29.63,5,21.89
1.81,0.05,8,33.56,8,26.84
1.81,0.06,8,34.00,8,27.50
1.81,0.07,13,35.64,13,28.76
1.81,0.08,15,35.80,15,29.05
1.81,0.09,20,34.38,20,27.37
1.81,0.10,21,32.80,21,25.87
1.81,0.11,25,31.77,25,24.36
1.81,0.12,28,30.61,28,23.16
1.81,0.13,31,29.69,31,22.04
1.81,0.14,34,28.22,34,20.41
1.81,0.15,36,26.82,34,19.12
1.81,0.16,39,26.87,39,18.87
1.81,0.17,43,25.79,43,17.25
1.81,0.18,45,24.33,38,15.66
1.81,0.19,46,23.30,45,14.46
1.82,0.00,0,0.00,0,0.00
1.82,0.01,2,21.42,4,13.94
1.82,0.02,2,25.64,2,17.22
1.82,0.03,4,26.47,4,18.87
1.82,0.04,5,29.50,5,21.73
1.82,0.05,8,33.50,8,26.76
1.82,0.06,8,33.89,8,27.37
1.82,0.07,13,35.37,13,28.44
1.82,0.08,15,35.52,15,28.74
1.82,0.09,20,34.53,20,27.53
1.82,0.10,21,32.96,21,26.11
1.82,0.11,25,31.58,25,24.14
1.82,0.12,28,30.41,28,22.92
1.82,0.13,31,29.71,31,22.09
1.82,0.14,35,28.18,34,20.24
1.82,0.15,36,26.81,34,18.82
1.82,0.16,41,26.86,37,18.55
1.82,0.17,43,25.56,41,17.20
1.82,0.18,45,24.32,42,15.66
1.82,0.19,46,23.28,45,14.40
1.83,0.00,0,0.00,0,0.00
1.83,0.01,2,21.70,2,14.19
1.83,0.02,2,25.57,2,17.13
1.83,0.03,3,26.82,4,19.18
1.83,0.04,5,29.96,5,22.24
1.83,0.05,8,33.67,8,26.92
1.83,0.06,9,33.91,8,27.00
1.83,0.07,13,35.10,13,28.12
1.83,0.08,15,35.41,15,28.64
1.83,0.09,20,34.37,20,27.34
1.83,0.10,21,33.04,21,26.26
1.83,0.11,25,32.12,25,24.81
1.83,0.12,30,30.77,28,23.21
1.83,0.13,31,29.48,28,22.21
1.83,0.14,35,28.80,35,20.89
1.83,0.15,36,27.29,36,19.46
1.83,0.16,41,27.06,41,18.78
1.83,0.17,43,25.43,41,17.31
1.83,0.18,43,24.32,43,15.81
1.83,0.19,46,23.12,45,14.23
1.84,0.00,0,0.00,0,0.00
1.84,0.01,2,21.70,2,14.19
1.84,0.02,2,25.53,2,17.08
1.84,0.03,4,26.76,4,19.18
1.84,0.04,5,30.16,5,22.46
1.84,0.05,8,33.67,8,26.92
1.84,0.06,9,33.82,9,26.86
1.84,0.07,13,35.05,13,28.06
1.84,0.08,15,35.23,15,28.45
1.84,0.09,20,34.15,20,27.09
1.84,0.10,21,32.93,21,26.14
1.84,0.11,25,32.13,25,24.84
1.84,0.12,28,30.60,28,23.21
1.84,0.13,31,29.51,28,21.95
1.84,0.14,35,28.76,35,20.86
1.84,0.15,36,27.46,36,19.72
1.84,0.16,41,26.88,41,18.57
1.84,0.17,45,25.68,41,17.09
1.84,0.18,43,24.36,43,15.90
1.84,0.19,46,23.24,46,14.25
1.85,0.00,0,0.00,0,0.00
1.85,0.01,2,22.02,2,14.53
1.85,0.02,2,25.53,2,17.08
1.85,0.03,4,26.87,4,19.26
1.85,0.04,5,29.94,5,22.20
1.85,0.05,8,33.45,8,26.64
1.85,0.06,9,33.50,8,26.64
1.85,0.07,13,34.83,13,27.82
1.85,0.08,15,35.01,15,28.20
1.85,0.09,20,33.94,20,26.84
1.85,0.10,21,32.82,21,26.05
1.85,0.11,25,31.97,25,24.66
1.85,0.12,30,30.69,28,23.18
1.85,0.13,31,29.35,31,21.69
1.85,0.14,35,28.54,35,20.60
1.85,0.15,36,27.10,36,19.29
1.85,0.16,39,26.74,39,18.82
1.85,0.17,45,25.57,41,17.14
1.85,0.18,43,24.06,42,15.69
1.85,0.19,46,23.09,46,14.04
1.86,0.00,0,0.00,0,0.00
1.86,0.01,2,22.02,2,14.53
1.86,0.02,2,25.53,2,17.08
1.86,0.03,4,26.87,4,19.26
1.86,0.04,5,29.81,5,22.04
1.86,0.05,8,33.28,8,26.43
1.86,0.06,9,33.33,8,26.40
1.86,0.07,13,34.63,13,27.57
1.86,0.08,15,34.79,15,27.96
1.86,0.09,20,33.53,20,26.35
1.86,0.10,22,32.76,21,25.93
1.86,0.11,25,31.78,25,24.45
1.86,0.12,30,31.13,30,23.51
1.86,0.13,31,29.09,31,21.40
1.86,0.14,35,28.35,35,20.38
1.86,0.15,36,26.88,36,19.01
1.86,0.16,39,26.86,39,19.02
1.86,0.17,43,25.59,43,17.07
1.86,0.18,43,24.10,42,15.80
1.86,0.19,46,22.88,44,13.82
1.87,0.00,0,0.00,0,0.00
1.87,0.01,2,21.98,2,14.47
1.87,0.02,0,25.47,2,16.99
1.87,0.03,4,26.78,4,19.14
1.87,0.04,5,29.68,5,21.89
1.87,0.05,8,33.22,8,26.35
1.87,0.06,9,33.17,8,26.24
1.87,0.07,13,34.72,13,27.67
1.87,0.08,15,34.58,18,27.81
1.87,0.09,19,33.25,19,26.07
1.87,0.10,22,32.97,21,26.01
1.87,0.11,25,31.60,25,24.27
1.87,0.12,30,30.93,30,23.27
1.87,0.13,31,29.42,31,21.86
1.87,0.14,35,28.10,35,20.08
1.87,0.15,37,27.09,36,19.21
1.87,0.16,39,26.92,39,19.13
1.87,0.17,45,25.47,43,16.91
1.87,0.18,43,24.13,39,15.83
1.87,0.19,46,22.95,46,13.88
1.88,0.00,0,0.00,0,0.00
1.88,0.01,2,21.98,2,14.47
1.88,0.02,0,25.44,2,16.95
1.88,0.03,4,26.73,4,19.08
1.88,0.04,5,29.64,5,21.84
1.88,0.05,8,33.22,8,26.35
1.88,0.06,9,33.53,9,26.58
1.88,0.07,13,34.86,13,27.83
1.88,0.08,15,34.53,15,27.67
1.88,0.09,20,33.23,20,26.00
1.88,0.10,22,33.05,22,25.97
1.88,0.11,26,31.67,25,24.18
1.88,0.12,30,30.91,30,23.25
1.88,0.13,31,29.39,31,21.84
1.88,0.14,35,27.83,35,19.75
1.88,0.15,36,27.21,36,19.50
1.88,0.16,39,26.85,39,19.04
1.88,0.17,43,25.39,41,16.84
1.88,0.18,43,24.03,39,15.88
1.88,0.19,46,22.90,46,13.80
1.89,0.00,0,0.00,0,0.00
1.89,0.01,2,21.94,2,14.41
1.89,0.02,0,25.44,4,17.19
1.89,0.03,4,26.69,4,19.02
1.89,0.04,5,29.80,5,22.01
1.89,0.05,8,33.22,8,26.35
1.89,0.06,9,33.45,9,26.49
1.89,0.07,13,34.80,13,27.75
1.89,0.08,15,34.53,15,27.68
1.89,0.09,20,33.58,20,26.38
1.89,0.10,22,32.70,21,25.81
1.89,0.11,25,31.54,25,24.22
1.89,0.12,29,30.95,29,23.44
1.89,0.13,31,29.17,31,21.59
1.89,0.14,36,28.00,36,19.85
1.89,0.15,37,27.13,36,19.26
1.89,0.16,39,26.68,39,18.83
1.89,0.17,45,25.41,41,16.76
1.89,0.18,43,23.95,39,15.87
1.89,0.19,46,22.66,40,13.76
1.90,0.00,0,0.00,0,0.00
1.90,0.01,2,21.94,2,14.41
1.90,0.02,0,25.41,4,17.10
1.90,0.03,4,26.60,4,18.91
1.90,0.04,5,29.76,5,21.96
1.90,0.05,8,33.00,8,26.08
1.90,0.06,9,33.53,9,26.60
1.90,0.07,13,34.83,13,27.79
1.90,0.08,16,34.50,15,27.50
1.90,0.09,20,33.38,20,26.15
1.90,0.10,22,32.74,21,25.70
1.90,0.11,25,31.63,25,24.34
1.90,0.12,29,31.01,29,23.52
1.90,0.13,31,28.87,31,21.23
1.90,0.14,36,27.94,36,19.79
1.90,0.15,37,27.17,36,19.36
1.90,0.16,39,26.58,39,18.71
1.90,0.17,45,25.74,45,17.09
1.90,0.18,43,24.06,39,15.90
1.90,0.19,46,22.85,46,13.78
1.91,0.00,0,0.00,0,0.00
1.91,0.01,2,21.94,2,14.41
1.91,0.02,0,25.36,4,17.10
1.91,0.03,4,26.60,4,18.91
1.91,0.04,5,29.63,5,21.81
1.91,0.05,8,32.73,8,25.74
1.91,0.06,9,33.41,9,26.47
1.91,0.07,13,34.68,13,27.61
1.91,0.08,16,34.17,15,27.12
1.91,0.09,20,33.43,20,26.19
1.91,0.10,22,32.63,21,25.66
1.91,0.11,25,31.48,25,24.17
1.91,0.12,29,30.95,29,23.48
1.91,0.13,31,28.87,31,21.26
1.91,0.14,36,27.78,36,19.60
1.91,0.15,37,26.93,36,19.15
1.91,0.16,39,26.37,39,18.44
1.91,0.17,45,25.57,45,16.88
1.91,0.18,43,23.99,42,15.94
1.91,0.19,46,22.64,40,13.56
1.92,0.00,0,0.00,0,0.00
1.92,0.01,2,21.90,2,14.36
1.92,0.02,0,25.36,4,17.50
1.92,0.03,4,26.89,4,19.21
1.92,0.04,5,29.59,5,21.75
1.92,0.05,8,33.22,8,26.27
1.92,0.06,9,33.77,9,26.92
1.92,0.07,13,34.96,13,27.93
1.92,0.08,16,34.07,18,27.00
1.92,0.09,20,33.58,20,26.36
1.92,0.10,22,32.83,22,25.82
1.92,0.11,27,31.51,25,24.05
1.92,0.12,29,30.81,29,23.31
1.92,0.13,31,28.75,31,21.12
1.92,0.14,36,27.66,36,19.45
1.92,0.15,37,27.02,36,19.23
1.92,0.16,39,26.25,39,18.29
1.92,0.17,45,25.43,45,16.71
1.92,0.18,43,24.09,42,15.91
1.92,0.19,45,22.72,45,13.85
1.93,0.00,0,0.00,0,0.00
1.93,0.01,2,21.90,2,14.36
1.93,0.02,0,25.36,4,17.41
1.93,0.03,4,26.75,4,19.04
1.93,0.04,5,29.50,5,21.65
1.93,0.05,8,33.06,8,26.06
1.93,0.06,9,33.53,9,26.66
1.93,0.07,13,34.91,13,27.87
1.93,0.08,16,33.98,18,27.08
1.93,0.09,20,33.72,20,26.52
1.93,0.10,22,32.83,22,25.85
1.93,0.11,26,31.30,25,23.97
1.93,0.12,29,30.79,29,23.31
1.93,0.13,31,28.75,31,21.14
1.93,0.14,36,27.47,34,19.33
1.93,0.15,37,26.82,36,19.08
1.93,0.16,39,26.26,39,18.34
1.93,0.17,45,25.24,41,16.50
1.93,0.18,43,24.02,39,15.91
1.93,0.19,45,22.66,45,13.75
1.94,0.00,0,0.00,0,0.00
1.94,0.01,2,21.90,2,14.36
1.94,0.02,0,25.27,4,17.41
1.94,0.03,4,26.67,4,18.92
1.94,0.04,5,29.50,5,21.65
1.94,0.05,8,33.88,8,26.95
1.94,0.06,9,33.61,9,26.77
1.94,0.07,13,34.76,13,27.70
1.94,0.08,18,34.06,18,27.31
1.94,0.09,20,33.33,20,26.07
1.94,0.10,22,32.68,22,25.68
1.94,0.11,26,31.24,26,23.72
1.94,0.12,31,30.81,29,23.19
1.94,0.13,31,28.80,31,21.24
1.94,0.14,36,27.51,34,19.33
1.94,0.15,36,26.64,36,18.87
1.94,0.16,39,26.06,39,18.08
1.94,0.17,45,25.19,45,16.41
1.94,0.18,43,23.87,40,16.11
1.94,0.19,46,22.79,46,13.75
1.95,0.00,0,0.00,0,0.00
1.95,0.01,2,21.90,2,14.36
1.95,0.02,2,25.25,4,17.41
1.95,0.03,4,26.67,4,18.92
1.95,0.04,5,29.38,5,21.50
1.95,0.05,8,33.66,8,26.68
1.95,0.06,9,33.68,9,26.88
1.95,0.07,13,34.84,13,27.80
1.95,0.08,18,33.95,18,27.17
1.95,0.09,20,33.33,20,26.07
1.95,0.10,22,32.49,22,25.47
1.95,0.11,26,31.07,25,23.56
1.95,0.12,31,31.37,31,23.78
1.95,0.13,31,29.06,31,21.60
1.95,0.14,35,28.10,35,20.25
1.95,0.15,37,26.79,36,19.11
1.95,0.16,41,25.95,39,17.91
1.95,0.17,45,25.19,45,16.41
1.95,0.18,43,23.89,41,16.02
1.95,0.19,47,22.75,46,13.67
1.96,0.00,0,0.00,0,0.00
1.96,0.01,2,21.90,2,14.36
1.96,0.02,2,25.45,4,17.23
1.96,0.03,3,26.94,4,19.06
1.96,0.04,5,29.58,5,21.73
1.96,0.05,8,33.60,8,26.61
1.96,0.06,9,33.72,9,26.95
1.96,0.07,13,34.75,13,27.69
1.96,0.08,18,33.61,18,26.75
1.96,0.09,20,33.33,18,26.26
1.96,0.10,22,32.51,21,25.62
1.96,0.11,25,30.84,25,23.49
1.96,0.12,29,30.87,29,23.53
1.96,0.13,31,29.12,31,21.70
1.96,0.14,35,28.16,35,20.34
1.96,0.15,36,26.69,36,18.99
1.96,0.16,41,26.04,39,17.96
1.96,0.17,45,25.29,45,16.55
1.96,0.18,43,23.77,41,16.02
1.96,0.19,47,22.62,46,13.50
1.97,0.00,0,0.00,0,0.00
1.97,0.01,2,21.90,2,14.36
1.97,0.02,2,25.42,4,17.23
1.97,0.03,3,27.16,4,19.06
1.97,0.04,5,29.49,5,21.63
1.97,0.05,8,34.08,8,27.13
1.97,0.06,9,33.64,9,26.87
1.97,0.07,13,34.93,13,27.90
1.97,0.08,15,33.53,15,26.66
1.97,0.09,20,33.38,20,26.11
1.97,0.10,22,32.29,21,25.43
1.97,0.11,25,30.67,25,23.29
1.97,0.12,29,30.73,29,23.37
1.97,0.13,31,28.97,31,21.52
1.97,0.14,35,27.96,35,20.11
1.97,0.15,37,26.64,36,18.73
1.97,0.16,41,25.89,39,17.84
1.97,0.17,45,25.05,45,16.26
1.97,0.18,42,23.73,41,15.93
1.97,0.19,46,22.61,46,13.52
1.98,0.00,0,0.00,0,0.00
1.98,0.01,2,21.90,2,14.36
1.98,0.02,2,25.42,4,17.15
1.98,0.03,3,27.16,4,19.06
1.98,0.04,5,29.37,5,21.48
1.98,0.05,8,33.81,8,26.80
1.98,0.06,9,33.83,9,27.14
1.98,0.07,13,34.92,13,27.89
1.98,0.08,15,33.64,15,26.84
1.98,0.09,20,33.43,20,26.17
1.98,0.10,22,32.40,21,25.67
1.98,0.11,25,30.70,25,23.39
1.98,0.12,30,30.86,30,23.32
1.98,0.13,31,28.74,31,21.25
1.98,0.14,36,27.82,35,19.73
1.98,0.15,37,26.42,36,18.45
1.98,0.16,41,25.64,39,17.56
1.98,0.17,45,24.87,45,16.03
1.98,0.18,43,23.66,40,15.89
1.98,0.19,46,22.54,46,13.42
1.99,0.00,0,0.00,0,0.00
1.99,0.01,2,22.22,2,14.69
1.99,0.02,2,25.66,2,17.19
1.99,0.03,3,27.12,4,19.06
1.99,0.04,5,29.33,5,21.43
1.99,0.05,8,33.65,8,26.61
1.99,0.06,9,33.71,9,27.01
1.99,0.07,13,34.77,13,27.72
1.99,0.08,15,33.41,15,26.58
1.99,0.09,20,33.19,20,25.90
1.99,0.10,22,32.04,21,25.53
1.99,0.11,26,30.44,25,23.08
1.99,0.12,30,30.75,29,23.22
1.99,0.13,31,28.66,31,21.15
1.99,0.14,36,28.04,36,20.03
1.99,0.15,39,26.36,37,18.27
1.99,0.16,41,25.80,39,17.56
1.99,0.17,45,24.69,45,15.80
1.99,0.18,43,23.62,40,15.69
1.99,0.19,47,22.47,46,13.30
2.00,0.00,0,0.00,0,0.00
2.00,0.01,2,22.22,2,14.69
2.00,0.02,2,25.66,2,17.19
2.00,0.03,3,27.09,4,19.00
2.00,0.04,5,29.29,5,21.38
2.00,0.05,8,33.60,8,26.54
2.00,0.06,9,33.64,9,26.93
2.00,0.07,13,34.67,13,27.61
2.00,0.08,15,33.37,15,26.57
2.00,0.09,20,33.20,20,25.90
2.00,0.10,22,31.95,21,25.31
2.00,0.11,25,30.52,25,23.20
2.00,0.12,30,30.71,29,23.39
2.00,0.13,31,28.71,31,21.25
2.00,0.14,36,27.92,36,19.89
2.00,0.15,39,26.25,37,18.15
2.00,0.16,41,25.75,39,17.42
2.00,0.17,45,24.56,41,15.73
2.00,0.18,42,23.64,42,15.64
2.00,0.19,46,22.49,46,13.37
2.01,0.00,0,0.00,0,0.00
2.01,0.01,2,22.22,2,14.69
2.01,0.02,2,25.66,2,17.19
2.01,0.03,3,26.99,4,18.89
2.01,0.04,5,29.17,5,21.23
2.01,0.05,8,33.33,8,26.22
2.01,0.06,9,33.45,9,26.72
2.01,0.07,13,34.62,13,27.55
2.01,0.08,18,33.33,15,26.40
2.01,0.09,20,33.01,20,25.69
2.01,0.10,21,31.81,21,25.33
2.01,0.11,25,30.45,25,23.13
2.01,0.12,31,30.51,29,23.16
2.01,0.13,31,28.38,31,20.82
2.01,0.14,36,27.83,36,19.78
2.01,0.15,39,26.16,37,18.09
2.01,0.16,41,25.68,39,17.47
2.01,0.17,45,24.49,41,15.58
2.01,0.18,43,23.63,42,15.43
2.01,0.19,46,22.44,46,13.30
2.02,0.00,0,0.00,0,0.00
2.02,0.01,2,22.22,2,14.69
2.02,0.02,2,25.63,2,17.14
2.02,0.03,3,26.92,4,18.78
2.02,0.04,5,29.17,5,21.23
2.02,0.05,8,33.28,8,26.16
2.02,0.06,9,33.30,9,26.55
2.02,0.07,13,34.75,13,27.71
2.02,0.08,18,33.33,15,26.36
2.02,0.09,20,32.88,23,25.70
2.02,0.10,21,31.71,21,25.22
2.02,0.11,26,30.43,26,22.91
2.02,0.12,29,30.45,29,23.13
2.02,0.13,31,28.21,31,20.66
2.02,0.14,36,27.48,36,19.35
2.02,0.15,37,25.97,37,17.86
2.02,0.16,41,25.58,39,17.33
2.02,0.17,45,24.37,45,15.39
2.02,0.18,43,23.42,42,15.21
2.02,0.19,46,22.27,46,13.06
2.03,0.00,0,0.00,0,0.00
2.03,0.01,2,22.18,2,14.63
2.03,0.02,2,25.59,2,17.10
2.03,0.03,3,26.92,4,18.72
2.03,0.04,5,29.09,5,21.14
2.03,0.05,8,33.18,8,26.03
2.03,0.06,9,33.04,9,26.26
2.03,0.07,13,34.96,13,27.97
2.03,0.08,18,34.29,18,27.36
2.03,0.09,22,33.23,22,26.13
2.03,0.10,24,31.99,21,25.11
2.03,0.11,26,30.23,25,22.77
2.03,0.12,29,30.44,29,23.14
2.03,0.13,31,28.30,31,20.82
2.03,0.14,36,27.70,36,19.66
2.03,0.15,39,25.99,37,17.88
2.03,0.16,39,25.50,39,17.50
2.03,0.17,45,24.14,41,15.39
2.03,0.18,43,23.33,40,15.21
2.03,0.19,46,22.32,46,13.15
2.04,0.00,0,0.00,0,0.00
2.04,0.01,2,22.10,2,14.52
2.04,0.02,2,25.52,2,17.01
2.04,0.03,3,26.82,4,18.61
2.04,0.04,5,29.05,5,21.09
2.04,0.05,8,33.18,8,26.03
2.04,0.06,9,33.07,9,26.34
2.04,0.07,13,34.91,13,27.92
2.04,0.08,18,34.24,18,27.29
2.04,0.09,20,33.47,20,26.23
2.04,0.10,24,32.44,21,25.20
2.04,0.11,29,30.79,26,23.36
2.04,0.12,29,30.70,29,23.50
2.04,0.13,31,28.35,31,20.92
